,revmodid,revmodcode,organization,english_translation,popular_alternative_name_or_acronym_most_recent,born,died,dead,age,duration,outcome_goal,adversary,achieve,partialsuccess,completesuccess,orderedsuccess,polcommand,nopolorgplus01,polorgplus,leader_s,leadershipdecapitation,killed,arrested,executed,separate,overthrow_takeover,empire,counterrev,reform,eliminate_expel,nsd,islamist,leftist,right,anarchist,identity_group_representation,excludedconstituentsatinception,size_year_one,size_peak,hegemonic,unifiedfront,area_of_operation,adversary.1,violent,nv,mixedapproach,as,ks,lethal,demonl,demonc,turnedviolent,ties,tiefights,sponsors,sponsorfights,west,latinamerica,mideastnafrica,africa,centraleurasia,southasia,seasia,eastasia,state,polity_year_one,polity_peak,dem_year_one,dem,autocracy,gdp_year_one,gdp,transition_to_democratic_party_politics,transitioned_from_organized_crime_to_resistance,transitioned_to_organized_crime,drugtrade,terrorism,foughtincivilwar,enteredpostcoldwar,lost_state_sponsorship,safe_haven,participates_in_negotiations,sas,sa,splinter_organization,ethnic,religious_sectarian,national,ideological,apocalyptic,fights_foreign_force
463,465,465QW,Movimiento Iberico de Liberacion (MIL)/1000,Iberian Liberation Movement,MIL,1971,1973,1,2.0,2,OVERTHROW SPAIN AND REPLACE IT WITH A COMMUNIST SYSTEM,SPAIN,0,0,0,0,2,1,0,JEAN-MARC ROUILLAN,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Anarcho-Communist Catalonians,1.0,10.0,10.0,0,0,"SPAIN, FRANCE, SWITZERLAND",Spain; Capitalists,1,0,0,8,1,0.125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,2291.0,0.0,0,0,0.0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0
464,466,466QX,pro-Ravalomanana movement,pro-Ravalomanana movement,,2002,2003,1,1.5,1,INSTALL DEMOCRATICALLY ELECTED PRESIDENT,MADAGASCAR,20,1,1,2,18,0,1,MARC RAVALOMANANA,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Ravalomanana Malagasy,1.0,1000000.0,1000000.0,1,1,MADAGASCAR,Madagascar,0,0,1,0,0,0.0,8.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17.0,17,1,1.0,0.0,,317.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
465,467,467QY,Independence Movement/Zikist Movement,Independence Movement/Zikist Movement,,1945,1950,1,5.0,5,ESTABLISH ZIKIST STATE,UK,0,0,0,0,4,1,0,NNAMDI AZIKIWE,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Zikists,1.0,1000.0,1000.0,1,0,NIGERIA,UK,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,20,1,1.0,0.0,,7056.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
466,468,468QZ,Movement for the Survival of the Ogoni People (MOSOP) [umbrella],Movement for the Survival of the Ogoni People (MOSOP) [umbrella],MOSOP,1990,1995,1,5.0,5,EXPEL FOREIGN OIL COMPANIES FROM NIGER DELTA REGION,"NIGERIA, FOREIGN OIL COMPANIES",0,0,0,0,4,1,0,KEN SARO-WIWA,1.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,Ogonis,1.0,300000.0,300000.0,1,0,NIGERIA,Nigeria; foreign oil companies,0,0,1,1,0,0.0,2.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,5,0,0.0,1.0,,263.0,,0,0,0.0,1,0,1,,0,0,0,0,0,1,0,0,0,0,0
467,469,469RA,June 12 Struggle [anti-Abacha bloc: National Democratic Coalition (NADECO); Campaign for Democracy (CD)],June 12 Struggle [anti-Abacha bloc: National Democratic Coalition (NADECO); Campaign for Democracy (CD)],,1993,1999,1,6.0,6,ESTABLISH CIVILIAN RULE ,NIGERIA,10,1,0,1,12,0,1,"WALE OSUN, M.K.O. ABIOLA",1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy Nigerians,1.0,1000000.0,1000000.0,1,1,NIGERIA,Nigeria,0,0,1,6,10,1.666667,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,10,0,0.0,1.0,,315.0,,0,0,0.0,1,0,1,,0,0,0,0,0,0,0,0,1,0,0
468,470,470RB,United National Independence Party (UNIP),United National Independence Party (UNIP),UNIP,1959,0,0,55.0,5,ESTABLISH INDEPENDENT ZAMBIAN STATE,UK,20,1,1,2,20,0,1,MAINZA CHONA,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Zambians,1.0,1000.0,50000.0,1,0,ZAMBIA,UK,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,20,1,1.0,0.0,,9149.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
469,471,471RC,Movement for Multi-Party Democracy (MMD),Movement for Multi-Party Democracy (MMD),MMD,1990,0,0,24.0,1,OUST UNIP FROM POWER,ZAMBIA,20,1,1,2,20,0,1,FREDERICK CHILUBA,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-UNIP Zambians,1.0,15000.0,23000.0,1,0,ZAMBIA,Zambia,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1,0,0.0,1.0,,420.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
470,472,472RD,anti-Chiluba movement/United Democratic Alliance [bloc: United Party for National Development (UPND); United National Independence Party (UNIP); Forum for Democracy and Development (FDD)],anti-Chiluba movement/United Democratic Alliance [bloc: United Party for National Development (UPND); United National Independence Party (UNIP); Forum for Democracy and Development (FDD)],,2001,2006,1,5.0,0,OVERTHROW CHILUBA REGIME,ZAMBIA,12,1,0,1,16,0,1,ANDERON K. MAZOKA,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,Anti-MMD Zambians,0.0,877456.0,877456.0,1,0,ZAMBIA,Zambia,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.0,11,0,0.0,1.0,,353.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
471,473,473RE,Convention People's Party,Convention People's Party,,1949,1966,1,17.0,9,ESTABLISH AUTONOMOUS GOLD COAST REGION; ESTABLISH INDEPENDENT GHANAIAN STATE,UK,20,1,1,2,18,0,1,KWAME NKRUMAH,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Ghanaians,1.0,40000.0,50000.0,1,0,GHANA,UK,0,1,0,0,0,0.0,10.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,20,1,1.0,0.0,,8017.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
472,474,474RF,New Patriotic Party,New Patriotic Party,,1992,0,0,22.0,0,OUST RAWLINGS FROM POWER; INSTITUTE LIBERAL-DEMOCRATIC GOVERNMENT IN GHANA ,GHANA,20,1,1,2,20,0,1,"JOHN AGYEKUM KUFUOR, ALBERT ADU BOAHEN",0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,Anti-Rawlings Ghanaians,1.0,1213073.0,3576771.0,1,0,GHANA,Ghana,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12.0,12,0,0.0,1.0,,265.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
473,475,475RG,Malawi Congress Party/Nyasaland African Congress/Nyasaland Education African Council,Malawi Congress Party/Nyasaland African Congress/Nyasaland Education African Council,,1943,0,0,71.0,0,ESTABLISH INDEPENDENT MALAWI STATE,UK,18,1,1,2,18,0,1,HASTINGS BANDA,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Malawians,1.0,50000.0,50000.0,1,0,MALAWI,UK,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,20,1,1.0,0.0,,8240.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,1,0,0,0
474,476,476RH,anti-Banda movement [bloc: Catholic Church; university students; army officers; textile workers; United Front for Multiparty Democracy; Christian Council of Malawi; CCAP; Alliance for Democracy (AFORD); UDF],anti-Banda movement [bloc: Catholic Church; university students; army officers; textile workers; United Front for Multiparty Democracy; Christian Council of Malawi; CCAP; Alliance for Democracy (AFORD); UDF],,1992,1994,1,2.0,2,REPLACE MCP REGIME WITH MULTI-PARTY SYSTEM,MALAWI,20,1,1,2,18,0,1,"CHIKUFWA CHICANA, CATHOLIC BISHOPS",1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Banda Malawians,1.0,10000.0,10000.0,1,1,MALAWI,Malawi,0,0,1,0,0,0.0,3.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,2,0,0.0,1.0,,228.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
475,477,477RI,al-Jabhat al-Islamiyya lil-Muqawama al-Iraqiya (JAMI)/Salah ad-Din al-Ayyubi Brigades,Islamic Front for the Iraqi Resistance,JAMI,2004,2007,1,3.0,3,ESTABLISH ISLAMIST STATE IN IRAQ,U.S.,0,0,0,0,2,1,0,NO IDENTIFIABLE LEADER,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,Mujahedin,1.0,50.0,50.0,0,0,IRAQ,U.S.,1,0,0,24,2,0.0833333,0.0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,46459.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,1
476,478,478RJ,Kahane Chai,Kahane Lives,,1990,1994,1,4.0,4,EXPAND THE TERRITORIAL BORDERS OF ISRAEL,PALESTINIANS,0,0,0,0,2,1,0,"BINYAMIN KAHANE, BARUCH MARZEL",0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,Ultra-Zionists,1.0,50.0,50.0,0,0,"ISRAEL, DISPUTED TERRITORIES",Palestinians,1,0,0,2,0,0.0,0.0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,1,0,1,0,0,1,0
477,479,479RK,government reform movement,government reform movement,,1991,1992,1,1.1,1,INCREASE FEMALE ROLE IN POLITICAL REPRESENTATION,NIGER,0,0,0,0,0,1,0,HOUA ALIO,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,Feminist Nigerians,0.0,3000.0,10000.0,0,0,NIGER,Niger,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,12,0,0.0,1.0,,291.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
478,480,480RL,"Down with Traoré! movement [bloc: ADEMA; AEEM; CNID; Transnational Committee for the Salvation of the People (CTSP)]/March Revolution/Alliance for Democracy in Mali-Pan-African Party for Liberty, Solidarity, and Justice (ADEMA-PASJ)",,,1989,0,0,25.0,2,REPLACE THE TRAORÉ REGIME WITH A MULTI-PARTY SYSTEM,MALI,18,1,1,2,18,0,1,ALPHA OUMAR KONARÉ,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Traoré Malians,1.0,50000.0,100000.0,1,1,MALI,Mali,0,0,1,10,59,5.9,7.0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3,0,0.0,1.0,,739.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
479,481,481RM,anti-Diouf movement/Senegalese Democratic Party (PDS),anti-Diouf movement/Senegalese Democratic Party (PDS),,2000,2000,1,0.9,0,OUST DIOUF FROM POWER,SENEGAL,20,1,1,2,16,0,1,ABDOULAYE WADE,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Diouf Senegalese,0.0,5000.0,5000.0,0,0,SENEGAL,Senegal,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.0,11,0,0.0,1.0,,475.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
480,482,482RN,anti-Kérékou movement [bloc: students; civil servants; Communist Party of Dahomey; National Union of Teachers in Higher Institutions],anti-Kérékou movement [bloc: students; civil servants; Communist Party of Dahomey; National Union of Teachers in Higher Institutions],,1989,1990,1,0.9,0,OUST KÉRÉKOU FROM POWER,BENIN,10,1,0,1,4,1,0,LAURENT MENTOGNON,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Kérékou Beninese,1.0,70000.0,70000.0,1,1,BENIN,Benin,0,0,1,0,0,0.0,7.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3,0,0.0,1.0,,392.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
481,483,483RO,anti-PRI movement/National Action Party,National Action Party,PAN,1985,2000,1,15.0,15,END THE PRI'S ELECTION FRAUD,MEXICO,12,1,0,1,16,0,1,"ERNESTO RUFFO APPEL, VICENTE FOX",0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,Pro-Democracy Mexicans,1.0,100000.0,100000.0,1,0,MEXICO,Mexico,0,0,1,0,0,0.0,4.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,16,0,1.0,1.0,,6664.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
482,484,484RP,anti-Caldéron movement/Party of the Democratic Revolution,anti-Caldéron movement/Party of the Democratic Revolution,,2006,2006,1,0.9,0,PREVENT CALDÉRON FROM TAKING OFFICE,MEXICO,0,0,0,0,8,1,0,ANDRES MANUEL LOPEZ OBRADOR (AKA AMLO),0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,Anti-Caldéron Mexicans,0.0,1000000.0,1000000.0,1,0,MEXICO,Mexico,0,1,0,0,0,0.0,9.0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18.0,18,1,1.0,0.0,,8618.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
483,485,485RQ,"Battle of Seattle [bloc: Direct Action Network; Black Bloc; People's Global Action; AFL-CIO; student protestors; Jubilee 2000; ""blue-green alliance""]","Battle of Seattle [bloc: Direct Action Network; Black Bloc; People's Global Action; AFL-CIO; student protestors; Jubilee 2000; ""blue-green alliance""]",,1999,1999,1,0.1,0,END GLOBALIZATION,GLOBALISTS,0,0,0,0,2,1,0,"BEN WHITE, MIKE DOLAN, SALLY SORIANO, LISA WATHNE, NANCY PENNINGTON",1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,Anti-Globalization Activists,1.0,40000.0,40000.0,0,0,U.S.,Globalists,0,0,1,10,0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,34639.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
484,486,486RR,Occupy Wallstreet,Occupy Wallstreet,,2011,2013,1,2.0,2,INSTITUTE SOCIALIST SYSTEM,CAPITALIST SYSTEM,0,0,0,0,4,1,0,"MICAH WHITE, KALLE LASN",0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communists,1.0,100000.0,100000.0,0,0,U.S.,Capitalist system,0,1,0,0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,51163.0,,0,0,1.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
485,487,487RS,Dream Defenders,Dream Defenders,,2013,0,0,1.0,1,"FREE BLACK ""POLITICAL PRISONERS""/LEGALIZE ILLEGAL ALIENS IN THE U.S.",U.S./FLORIDA GOVERNMENT,2,0,0,0,10,1,0,"ANGELA DAVIS, LINDA SARSOUR",0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,Pro-Black Convict/Pro-Illegal Alien Activists,0.0,350.0,350.0,0,0,U.S.,U.S./Florida government,0,1,0,0,0,0.0,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,52000.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
486,488,488RT,October Revolutionaries,October Revolutionaries,,1944,1944,1,0.9,0,OUST UBICO FROM POWER,GUATEMALA,20,1,1,2,6,1,0,"JACOBO ARBENZ, FRANCISO JAVIER ARANA",0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Anti-Ubico Guatemalans,1.0,50000.0,50000.0,0,0,GUATEMALA,Guatemala,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15.0,15,0,0.0,1.0,,1741.0,,0,0,0.0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0
487,489,489RU,anti-Pinochet movement [bloc: unions; left-wing parties; Concertación de Partidos por el No; Concertación de Partidos por la Democracia],anti-Pinochet movement [bloc: unions; left-wing parties; Concertación de Partidos por el No; Concertación de Partidos por la Democracia],,1983,1989,1,6.0,6,OUST PINOCHET FROM POWER,CHILE,18,1,1,2,16,0,1,RODOLFO SEGUEL,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Anti-Pinochet Chileans,1.0,1000.0,3967569.0,1,1,CHILE,Chile,0,0,1,0,0,0.0,18.0,16,3,2,1,1,0,0,1,0,0,0,0,0,0,1,3.0,10,0,0.0,1.0,,2187.0,,0,0,1.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
488,490,490RV,Cruzada Civilista Nacional (CCN),National Civic Crusade,CCN,1987,1989,1,2.0,2,OUST NORIEGA FROM POWER,PANAMA,0,0,0,0,0,1,0,"AURELIO BARRIA, FATHER FERNANDO GUARDIA",0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Noriega Panamanians,1.0,400.0,400.0,1,0,PANAMA,Panama,0,0,1,0,0,0.0,13.0,7,2,0,0,1,0,0,1,0,0,0,0,0,0,1,4.0,4,0,0.0,1.0,,2417.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
489,491,491RW,Diretas Já,Direct Now,,1983,1989,1,6.0,6,DEMOCRATIZE BRAZIL,BRAZIL,20,1,1,2,16,0,1,"ULYSSES GUIMARAES, LUIZ INACIO LULA DA SILVA",0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy Brazilians,1.0,15000.0,1500000.0,1,0,BRAZIL,Brazil,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,7,0,0.0,1.0,,1637.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
490,492,492RX,Ejercito Guerrillero de los Pobres (EGP)/Nueva Organización Revolucionaria de Combate (NORC)/Frente Augusto Cesar Sandino/Frente Ernesto Guevara/Frente Ho Chi Minh,Guerrilla Army of the Poor,EGP,1972,1997,1,25.0,24,REPLACE GUATEMALAN REGIME WITH SOCIALIST STATE; REFORM GUATEMALAN SOCIALIST POLICIES,GUATEMALA,2,0,0,0,2,1,0,"VALENTIN RAMOS, RICARDO RAMIREZ DE LEON (AKA COMANDANTE ROLANDO MORAN), JULIO CÉSAR MACIAS (AKA CÉSAR MONTES) ",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Socialist Guatemalans,1.0,1000.0,6000.0,0,0,GUATEMALA,Guatemala,1,0,0,157,581,3.700637,0.0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,1,11.0,13,0,0.0,1.0,,1540.0,0.0,0,0,0.0,1,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0
491,493,493RY,anti-junta movement,anti-junta movement,,1979,1981,1,2.0,2,OVERTHROW JUNTA,EL SALVADOR,0,0,0,0,4,1,0,LEADERLESS,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Junta El Salvadorans,1.0,50000.0,50000.0,1,0,EL SALVADOR,El Salvador,0,1,0,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,7,0,0.0,1.0,,767.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
492,494,494RZ,anti-Jimenez civilian-military movement/Democratic Action,anti-Jimenez civilian-military movement/Democratic Action,,1958,1958,1,0.9,0,OUST JIMÉNEZ FROM POWER,VENEZUELA,20,1,1,2,12,0,1,COMMITTEE,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Jiménez Venezuelans,1.0,50000.0,50000.0,1,0,VENEZUELA,Venezuela,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,7,0,0.0,1.0,,9816.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
493,495,495SA,La March de los Quatros Suyos,The March of the Four Directions,,2000,2000,1,0.2,0,OUST FUJIMORI FROM POWER,PERU,20,1,1,2,6,1,0,ALEJANDRO TOLEDO,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Fujimori Peruvians,0.0,100000.0,100000.0,1,1,PERU,Peru,0,1,0,0,0,0.0,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,11.0,11,0,0.0,1.0,,2050.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
494,496,496SB,No Más,No More,,1999,1999,1,0.5,0,END FARC-GOVERNMENT WAR,FARC,0,0,0,0,4,1,0,FRANCISCO SANTOS,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,Anti-War Activists,0.0,13000000.0,13000000.0,1,1,COLUMBIA,FARC,0,1,0,0,0,0.0,39.0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,,0,0,0.0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0
495,497,497SC,People's Progressive Party (PPP)/Indo-Guyanese movement,People's Progressive Party (PPP)/Indo-Guyanese movement,PPP,1990,0,0,64.0,24,ESTABLISH A DEMOCRATIC STATE IN GUYANA,GUYANA,18,1,1,2,16,0,1,CHEDDI JAGAN,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Indo-Guyanese,0.0,5000.0,162058.0,1,0,GUYANA,Guyana,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.0,3,0,0.0,1.0,,547.0,,0,0,0.0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0
496,498,498SD,Tiranos Temblad! Movement [bloc: Partido Colorado; other left-wing parties; Asociación Social y Cultural de Estudiantes de la Enseñanza Pública (ASCEEP); Plenario Intersindical de Trabajadores (PIT); Frente Amplio (FA)],Tiranos Temblad! Movement [bloc: Partido Colorado; other left-wing parties; Asociación Social y Cultural de Estudiantes de la Enseñanza Pública (ASCEEP); Plenario Intersindical de Trabajadores (PIT); Frente Amplio (FA)],,1984,1985,1,0.9,0,INSTITUTE DEMOCRATIC REFORMS,URUGUAY,20,1,1,2,16,0,1,JULIO MARÍA SANGUINETTI,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy Uruguayans,1.0,150000.0,150000.0,1,1,URUGUAY,Uruguay,0,1,0,0,0,0.0,4.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,1621.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
497,499,499SE,pro-democracy movement [bloc: Unión Cívica Radical; Las Madres],pro-democracy movement [bloc: Unión Cívica Radical; Las Madres],,1977,1983,1,6.0,6,DEMOCRATIZE ARGENTINA,ARGENTINA,18,1,1,2,14,0,1,"AZUCENA VILLAFLOR DE VINCENTI, HAYDÉ GARCÍA BUELAS, JULIA GARD, CÁNDIDA GARD, BERTA BRAVERMAN, MARÍA ADELA GARD DE ANTOKOLETZ, DELICIA GONZÁLEZ, PEPA NOIA, KETY NEUHAUS, MARÍA MERCEDES GARD, MIRTA BARAVALLE, RAQUEL ARCUSHIN",0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy Argentines,1.0,150.0,50000.0,1,1,ARGENTINA,Argentina,0,1,0,0,0,0.0,338.0,300,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,2,0,0.0,1.0,,3532.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
498,500,500SF,Operation Déchoukaj [umbrella],Operation Uprising,,1984,1986,1,2.0,2,OVERTHROW DUVALIER REGIME,HAITI,18,1,1,2,4,1,0,"SYLVIO CLAUDE, GREGOIRE EUGENE",0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Duvalier Haitians,1.0,2000.0,30000.0,0,0,HAITI,Haiti,0,0,1,0,0,0.0,14.0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1,0,0.0,1.0,,200.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
499,501,501SG,Patriotische Europäer gegen die Islamisierung des Abendlandes (PEGIDA),Patriotic Europeans Against the Islamization of the West ,PEGIDA,2014,0,0,0.5,0,REDUCE MUSLIM IMMIGRATION TO EUROPE,ILLEGAL IMMIGRANTS,6,0,0,0,2,1,0,LUTZ BACHMANN,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,Anti-Muslim Europeans,0.0,25000.0,25000.0,1,1,GERMANY,illegal immigrants,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
500,502,502SH,Gusmão alliance/Conselho Nacional da Resistência Maubere (CNRM)/Conselho Nacional da Resistência Timorense (CNRT),National Council of Maubere Resistance/National Council of Timorese Resistance,,1986,2001,1,15.0,13,ESTABLISH INDEPENDENT EAST TIMORESE STATE,INDONESIA,18,1,1,2,16,0,1,XANANA GUSMÃO,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,East Timorese,1.0,6000.0,6000.0,1,1,EAST TIMOR,Indonesia,0,0,1,50,225,4.5,5.0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,1,3.0,5,0,0.0,1.0,,1154.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,1,0,0,0
501,503,503SI,Fatah al-Islam,Islam's Conquest,,2006,0,0,8.0,8,IMPLEMENT SHARI'A IN PALESTINIAN AREAS OF LEBANON,"LEBANON, FATAH, GERMANY",2,0,0,0,2,1,0,"ABU HUSSAM AL-SHAMI, ABU MUHAMMAD AWAD, SHAKER AL-ABSSI",1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,Palestinians in Lebanon,1.0,100.0,200.0,0,0,LEBANON,Lebanon; Fatah; Germany,1,0,0,7,19,2.714286,0.0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,20.0,16,1,1.0,1.0,,9928.0,0.0,0,1,0.0,1,0,1,0.0,0,1,1,1,1,0,0,1,0,0,1
